Date,Symbol,High,Low,Close,Volume
2023-01-27T00:00:00+0000,TSLA,180.68,161.17,177.9,306590613.0
2023-01-26T00:00:00+0000,TSLA,161.42,154.76,160.27,234815090.0
2023-01-25T00:00:00+0000,TSLA,146.41,138.07,144.43,192734347.0
2023-01-24T00:00:00+0000,TSLA,146.5,141.1,143.89,158699056.0
2023-01-23T00:00:00+0000,TSLA,145.3793,134.27,143.75,203119211.0
2023-01-20T00:00:00+0000,TSLA,133.51,127.3466,133.42,138858136.0
2023-01-19T00:00:00+0000,TSLA,129.99,124.3082,127.17,170291880.0
2023-01-18T00:00:00+0000,TSLA,136.68,127.01,128.78,195680318.0
2023-01-17T00:00:00+0000,TSLA,131.7,125.02,131.49,186476985.0
2023-01-13T00:00:00+0000,TSLA,122.63,115.6,122.4,180714119.0
2023-01-12T00:00:00+0000,TSLA,124.1311,117.0,123.56,169400913.0
2023-01-11T00:00:00+0000,TSLA,125.95,120.51,123.22,183810771.0
2023-01-10T00:00:00+0000,TSLA,122.76,114.92,118.85,167642485.0
2023-01-09T00:00:00+0000,TSLA,123.52,117.11,119.77,190283951.0
2023-01-06T00:00:00+0000,TSLA,114.39,101.81,113.06,220911051.0
2023-01-05T00:00:00+0000,TSLA,111.75,107.1601,110.34,157986324.0
2023-01-04T00:00:00+0000,TSLA,114.59,107.52,113.64,180388976.0
2023-01-03T00:00:00+0000,TSLA,118.8,104.64,108.1,231402818.0
2022-12-30T00:00:00+0000,TSLA,124.48,119.75,123.18,157777339.0
2022-12-29T00:00:00+0000,TSLA,123.57,117.495,121.82,221923313.0
2022-12-28T00:00:00+0000,TSLA,116.27,108.24,112.71,221070537.0
2022-12-27T00:00:00+0000,TSLA,119.67,108.76,109.1,208643444.0
2022-12-23T00:00:00+0000,TSLA,128.6173,121.02,123.15,166989688.0
2022-12-22T00:00:00+0000,TSLA,136.63,122.26,125.35,210090250.0
2022-12-21T00:00:00+0000,TSLA,141.26,135.89,137.57,145417412.0
2022-12-20T00:00:00+0000,TSLA,148.47,137.66,137.8,159563267.0
2022-12-19T00:00:00+0000,TSLA,155.25,145.82,149.87,139390634.0
2022-12-16T00:00:00+0000,TSLA,160.99,150.04,150.23,139032175.0
2022-12-15T00:00:00+0000,TSLA,160.9299,153.28,157.67,122334459.0
2022-12-14T00:00:00+0000,TSLA,161.62,155.31,156.8,140682338.0
2022-12-13T00:00:00+0000,TSLA,175.05,156.91,160.95,175862722.0
2022-12-12T00:00:00+0000,TSLA,177.37,167.52,167.82,109794471.0
2022-12-09T00:00:00+0000,TSLA,182.5,173.36,179.05,104872336.0
2022-12-08T00:00:00+0000,TSLA,175.2,169.06,173.44,97624491.0
2022-12-07T00:00:00+0000,TSLA,179.38,172.218,174.04,84213284.0
2022-12-06T00:00:00+0000,TSLA,183.65,175.33,179.82,92150823.0
2022-12-05T00:00:00+0000,TSLA,191.27,180.55,182.45,93122667.0
2022-12-02T00:00:00+0000,TSLA,196.25,191.11,194.86,73645922.0
2022-12-01T00:00:00+0000,TSLA,198.92,191.8,194.7,80046213.0
2022-11-30T00:00:00+0000,TSLA,194.76,180.6301,194.7,109186404.0
2022-11-29T00:00:00+0000,TSLA,186.38,178.75,180.83,83357111.0
2022-11-28T00:00:00+0000,TSLA,188.5,179.0,182.92,93038148.0
2022-11-25T00:00:00+0000,TSLA,185.2,180.63,182.86,50672739.0
2022-11-23T00:00:00+0000,TSLA,183.62,172.5,183.2,109536709.0
2022-11-22T00:00:00+0000,TSLA,170.92,166.185,169.91,78452327.0
2022-11-21T00:00:00+0000,TSLA,176.77,167.54,167.87,92882712.0
2022-11-18T00:00:00+0000,TSLA,185.19,176.55,180.19,76048866.0
2022-11-17T00:00:00+0000,TSLA,186.16,180.9,183.17,64335970.0
2022-11-16T00:00:00+0000,TSLA,192.57,185.66,186.92,66567599.0
2022-11-15T00:00:00+0000,TSLA,200.8237,192.06,194.42,91293785.0
2022-11-14T00:00:00+0000,TSLA,195.73,186.34,190.95,92226649.0
2022-11-11T00:00:00+0000,TSLA,196.52,182.59,195.97,114403575.0
2022-11-10T00:00:00+0000,TSLA,191.0,180.03,190.72,132703015.0
2022-11-09T00:00:00+0000,TSLA,195.89,177.12,177.59,127062659.0
2022-11-08T00:00:00+0000,TSLA,195.2,186.75,191.3,128803404.0
2022-11-07T00:00:00+0000,TSLA,208.9,196.66,197.08,93916520.0
2022-11-04T00:00:00+0000,TSLA,223.8,203.08,207.47,98622212.0
2022-11-03T00:00:00+0000,TSLA,221.2,210.14,215.31,56538848.0
2022-11-02T00:00:00+0000,TSLA,227.8699,214.82,214.98,63070293.0
2022-11-01T00:00:00+0000,TSLA,237.3951,227.28,227.82,62688822.0
2022-10-31T00:00:00+0000,TSLA,229.85,221.94,227.54,61554341.0
2022-10-28T00:00:00+0000,TSLA,228.86,216.35,228.52,69152386.0
2022-10-27T00:00:00+0000,TSLA,233.81,222.85,225.09,61638824.0
2022-10-26T00:00:00+0000,TSLA,230.6,218.2,224.64,85327078.0
2022-10-25T00:00:00+0000,TSLA,224.3498,210.0,222.415,96507870.0
2023-10-24T00:00:00+0000,AMD,101.7899,99.38,101.67,51982918.0
2023-10-23T00:00:00+0000,AMD,102.42,99.315,100.01,50817440.0
2023-10-20T00:00:00+0000,AMD,104.34,101.44,101.81,61317927.0
2023-10-19T00:00:00+0000,AMD,105.6,101.84,102.4,52734201.0
2023-10-18T00:00:00+0000,AMD,104.78,101.74,102.17,50449952.0
2023-10-17T00:00:00+0000,AMD,106.29,101.6601,105.14,49642114.0
2023-10-16T00:00:00+0000,AMD,107.48,105.03,106.46,42464511.0
2023-10-13T00:00:00+0000,AMD,108.97,104.75,105.09,52925932.0
2023-10-12T00:00:00+0000,AMD,111.31,107.5101,108.79,60959430.0
2023-10-11T00:00:00+0000,AMD,110.1,106.93,108.31,51085635.0
2023-10-10T00:00:00+0000,AMD,110.12,106.4,109.01,57105529.0
2023-10-09T00:00:00+0000,AMD,107.31,104.79,106.97,39593192.0
2023-10-06T00:00:00+0000,AMD,107.87,102.03,107.24,64864077.0
2023-10-05T00:00:00+0000,AMD,103.74,100.27,102.91,51789731.0
2023-10-04T00:00:00+0000,AMD,104.4,100.34,104.07,51023246.0
2023-10-03T00:00:00+0000,AMD,103.29,99.17,100.08,48116980.0
2023-10-02T00:00:00+0000,AMD,103.71,101.7,103.27,45118574.0
2023-09-29T00:00:00+0000,AMD,104.94,102.56,102.82,56078641.0
2023-09-28T00:00:00+0000,AMD,104.2,97.76,102.76,72542056.0
2023-09-27T00:00:00+0000,AMD,99.23,96.35,98.07,51261502.0
2023-09-26T00:00:00+0000,AMD,97.83,95.27,95.96,42866460.0
2023-09-25T00:00:00+0000,AMD,97.45,94.46,97.38,43223749.0
2023-09-22T00:00:00+0000,AMD,98.42,95.61,96.2,52169395.0
2023-09-21T00:00:00+0000,AMD,98.87,95.84,96.11,59704335.0
2023-09-20T00:00:00+0000,AMD,103.94,100.28,100.34,54793979.0
2023-09-19T00:00:00+0000,AMD,102.8582,100.7,101.61,41704110.0
2023-09-18T00:00:00+0000,AMD,102.99,99.45,102.37,49061310.0
2023-09-15T00:00:00+0000,AMD,106.76,101.28,101.49,71103616.0
2023-09-14T00:00:00+0000,AMD,109.1494,106.2212,106.63,45694695.0
2023-09-13T00:00:00+0000,AMD,108.74,104.83,107.71,44702254.0
2023-09-12T00:00:00+0000,AMD,106.74,103.18,105.31,44355505.0
2023-09-11T00:00:00+0000,AMD,107.51,103.0,105.32,50457845.0
2023-09-08T00:00:00+0000,AMD,109.737,105.75,106.09,46271558.0
2023-09-07T00:00:00+0000,AMD,107.69,105.09,106.59,49080149.0
2023-09-06T00:00:00+0000,AMD,111.33,108.22,109.28,47635584.0
2023-09-05T00:00:00+0000,AMD,111.82,106.3,110.78,66042191.0
2023-09-01T00:00:00+0000,AMD,110.06,106.61,109.45,54856148.0
2023-08-31T00:00:00+0000,AMD,108.06,104.86,105.72,58918970.0
2023-08-30T00:00:00+0000,AMD,107.67,104.5,106.59,54847348.0
2023-08-29T00:00:00+0000,AMD,106.57,101.79,105.92,50850289.0
2023-08-28T00:00:00+0000,AMD,104.07,100.8944,102.61,55386803.0
2023-08-25T00:00:00+0000,AMD,104.12,99.58,102.25,74793086.0
2023-08-24T00:00:00+0000,AMD,111.64,100.871,101.8,109179129.0
2023-08-23T00:00:00+0000,AMD,110.08,105.0,109.43,54656329.0
2023-08-22T00:00:00+0000,AMD,109.72,104.85,105.66,47219385.0
2023-08-21T00:00:00+0000,AMD,108.54,105.67,108.22,49319240.0
2023-08-18T00:00:00+0000,AMD,106.07,101.68,105.45,59916675.0
2023-08-17T00:00:00+0000,AMD,107.85,104.1,104.44,59064275.0
2023-08-16T00:00:00+0000,AMD,110.4388,106.98,107.19,54327298.0
2023-08-15T00:00:00+0000,AMD,113.18,110.17,111.35,53816569.0
2023-08-14T00:00:00+0000,AMD,111.99,105.42,111.98,57421820.0
2023-08-11T00:00:00+0000,AMD,109.07,106.48,107.57,55667745.0
2023-08-10T00:00:00+0000,AMD,113.89,109.47,110.23,56617615.0
2023-08-09T00:00:00+0000,AMD,113.15,108.78,110.47,56257067.0
2023-08-08T00:00:00+0000,AMD,115.46,111.41,113.23,54141829.0
2023-08-07T00:00:00+0000,AMD,119.08,115.49,116.81,65656218.0
2023-08-04T00:00:00+0000,AMD,118.85,113.96,115.82,82911382.0
2023-08-03T00:00:00+0000,AMD,114.96,108.95,113.15,90811558.0
2023-08-02T00:00:00+0000,AMD,119.5,107.38,109.35,173372010.0
2023-08-01T00:00:00+0000,AMD,118.19,113.16,117.6,97284727.0
2023-07-31T00:00:00+0000,AMD,114.68,112.35,114.4,54187286.0
2023-07-28T00:00:00+0000,AMD,114.86,112.44,112.96,54774977.0
2023-07-27T00:00:00+0000,AMD,115.08,110.51,111.1,70677972.0
2023-07-26T00:00:00+0000,AMD,112.36,109.3,110.09,51309690.0
2023-07-25T00:00:00+0000,AMD,114.05,111.0,113.0,44916262.0
2023-07-24T00:00:00+0000,AMD,111.31,108.55,110.61,45405807.0
2023-07-21T00:00:00+0000,AMD,112.3,109.54,110.95,76815378.0
2023-07-20T00:00:00+0000,AMD,115.05,109.24,110.25,75633063.0
2023-07-19T00:00:00+0000,AMD,121.6699,115.55,116.43,69803501.0
2023-07-18T00:00:00+0000,AMD,118.43,115.192,117.93,57980077.0
2023-07-17T00:00:00+0000,AMD,118.8399,112.73,118.32,68245113.0
2023-07-14T00:00:00+0000,AMD,122.12,115.25,115.94,91927197.0
2023-07-13T00:00:00+0000,AMD,116.16,113.575,115.92,48788141.0
2023-07-12T00:00:00+0000,AMD,115.3999,112.3101,114.58,57636093.0
2023-07-11T00:00:00+0000,AMD,113.27,109.5,111.32,59899536.0
2023-07-10T00:00:00+0000,AMD,113.61,109.88,113.58,48810483.0
2023-07-07T00:00:00+0000,AMD,115.33,113.04,113.17,37211287.0
2023-07-06T00:00:00+0000,AMD,113.79,110.31,113.48,42411840.0
2023-07-05T00:00:00+0000,AMD,117.662,113.855,113.95,49501584.0
2023-07-03T00:00:00+0000,AMD,116.73,114.51,115.82,31859976.0
2023-06-30T00:00:00+0000,AMD,114.69,112.41,113.91,53378774.0
2023-06-29T00:00:00+0000,AMD,112.7599,109.84,111.24,58147755.0
2023-06-28T00:00:00+0000,AMD,111.78,107.63,110.17,67534134.0
2023-06-27T00:00:00+0000,AMD,110.97,107.08,110.39,57395809.0
2023-06-26T00:00:00+0000,AMD,112.55,107.2,107.51,68275984.0
2023-06-23T00:00:00+0000,AMD,111.0957,107.46,110.01,73621951.0
2023-06-22T00:00:00+0000,AMD,114.0,109.85,110.7,70754783.0
2023-06-21T00:00:00+0000,AMD,119.1888,111.67,112.11,82835622.0
2023-06-20T00:00:00+0000,AMD,121.75,117.7,118.93,58851781.0
2023-06-16T00:00:00+0000,AMD,125.85,119.9,120.08,82007083.0
2023-06-15T00:00:00+0000,AMD,125.7,122.26,124.24,85587115.0
2023-06-14T00:00:00+0000,AMD,127.725,123.81,127.33,95888117.0
2023-06-13T00:00:00+0000,AMD,132.83,122.45,124.53,132461906.0
2023-06-12T00:00:00+0000,AMD,130.48,126.4,129.19,85673078.0
2023-06-09T00:00:00+0000,AMD,127.25,123.55,124.92,75105039.0
2023-06-08T00:00:00+0000,AMD,122.21,117.05,121.05,65246930.0
2023-06-07T00:00:00+0000,AMD,125.34,117.07,117.83,81755152.0
2023-06-06T00:00:00+0000,AMD,124.42,117.74,124.23,75257508.0
2023-06-05T00:00:00+0000,AMD,119.32,116.42,117.93,52602859.0
2023-06-02T00:00:00+0000,AMD,121.66,117.675,117.86,52382424.0
2023-06-01T00:00:00+0000,AMD,121.28,116.6,119.47,66032924.0
2023-05-31T00:00:00+0000,AMD,123.96,117.86,118.21,87552221.0
2023-05-30T00:00:00+0000,AMD,130.79,123.51,125.27,98902281.0
2023-05-26T00:00:00+0000,AMD,127.43,120.89,127.03,92922750.0
2023-05-25T00:00:00+0000,AMD,120.69,115.8,120.35,108514669.0
2023-05-24T00:00:00+0000,AMD,108.91,105.64,108.27,65910461.0
2023-05-23T00:00:00+0000,AMD,110.99,107.19,108.12,73099109.0
2023-05-22T00:00:00+0000,AMD,108.79,103.4923,108.0,65424230.0
2023-05-19T00:00:00+0000,AMD,107.29,104.6201,105.82,67880217.0
2023-05-18T00:00:00+0000,AMD,108.1,103.93,107.93,74338722.0
2023-05-17T00:00:00+0000,AMD,104.14,100.05,103.75,75240894.0
2023-05-16T00:00:00+0000,AMD,103.28,97.31,101.48,90622883.0
2023-05-15T00:00:00+0000,AMD,97.43,93.45,97.4,51749207.0
2023-05-12T00:00:00+0000,AMD,97.45,93.68,95.26,53829709.0
2023-05-11T00:00:00+0000,AMD,99.19,96.14,97.1,57061034.0
2023-05-10T00:00:00+0000,AMD,99.94,96.12,97.02,95619496.0
2023-05-09T00:00:00+0000,AMD,96.16,93.4281,95.06,68674789.0
2023-05-08T00:00:00+0000,AMD,95.655,89.17,95.04,95503219.0
2023-05-05T00:00:00+0000,AMD,90.425,84.72,89.84,78491108.0
2023-05-04T00:00:00+0000,AMD,91.64,81.11,86.61,122840488.0
2023-05-03T00:00:00+0000,AMD,85.48,81.02,81.62,109482172.0
2023-05-02T00:00:00+0000,AMD,90.455,88.12,89.91,70483516.0
2023-05-01T00:00:00+0000,AMD,91.04,88.61,89.69,59358711.0
2023-04-28T00:00:00+0000,AMD,89.75,86.44,89.37,50686053.0
2023-04-27T00:00:00+0000,AMD,87.565,84.09,87.44,52689977.0
2023-04-26T00:00:00+0000,AMD,87.35,85.32,85.94,47614642.0
2023-04-25T00:00:00+0000,AMD,87.06,83.76,83.8,52771477.0
2023-04-24T00:00:00+0000,AMD,88.64,86.34,87.57,40423789.0
2023-04-21T00:00:00+0000,AMD,89.8,88.055,88.43,41118264.0
2023-04-20T00:00:00+0000,AMD,91.5795,88.73,90.11,46803187.0
2023-04-19T00:00:00+0000,AMD,90.54,88.22,89.94,37344502.0
2023-04-18T00:00:00+0000,AMD,92.16,89.33,89.78,46246286.0
2023-04-17T00:00:00+0000,AMD,90.69,88.3,89.87,46752614.0
2023-04-14T00:00:00+0000,AMD,92.97,90.5,91.75,38734794.0
2023-04-13T00:00:00+0000,AMD,93.16,91.83,92.09,40481845.0
2023-04-12T00:00:00+0000,AMD,95.0,91.74,92.33,53383124.0
2023-04-11T00:00:00+0000,AMD,96.07,92.69,94.03,51935800.0
2023-04-10T00:00:00+0000,AMD,95.795,91.02,95.48,52254515.0
2023-04-06T00:00:00+0000,AMD,92.9148,90.62,92.47,47778378.0
2023-04-05T00:00:00+0000,AMD,94.5,91.36,92.56,52979281.0
2023-04-04T00:00:00+0000,AMD,97.27,95.21,95.87,43195876.0
2023-04-03T00:00:00+0000,AMD,96.79,94.81,96.56,50456965.0
2023-03-31T00:00:00+0000,AMD,98.36,95.27,98.01,55861066.0
2023-03-30T00:00:00+0000,AMD,99.53,97.25,97.88,58369679.0
2023-03-29T00:00:00+0000,AMD,96.91,94.87,96.09,55325974.0
2023-03-28T00:00:00+0000,AMD,96.94,92.87,94.56,59150100.0
2023-03-27T00:00:00+0000,AMD,98.93,95.425,96.61,57461354.0
2023-03-24T00:00:00+0000,AMD,99.52,96.74,97.95,64743698.0
2023-03-23T00:00:00+0000,AMD,102.43,98.671,100.28,84088899.0
2023-03-22T00:00:00+0000,AMD,101.7,95.64,97.58,110475589.0
2023-03-21T00:00:00+0000,AMD,99.4646,93.64,95.93,85285333.0
2023-03-20T00:00:00+0000,AMD,96.94,92.9,96.81,91845987.0
2023-03-17T00:00:00+0000,AMD,98.75,95.9364,97.84,94080842.0
2023-03-16T00:00:00+0000,AMD,96.69,89.02,96.6,115616044.0
2023-03-15T00:00:00+0000,AMD,90.42,86.215,89.68,85421248.0
2023-03-14T00:00:00+0000,AMD,88.3,83.59,87.45,66408632.0
2023-03-13T00:00:00+0000,AMD,83.83,78.515,82.01,65181499.0
2023-03-10T00:00:00+0000,AMD,85.45,81.63,82.67,70273562.0
2023-03-09T00:00:00+0000,AMD,87.81,83.59,84.03,79285178.0
2023-03-08T00:00:00+0000,AMD,85.77,82.28,85.37,69529838.0
2023-03-07T00:00:00+0000,AMD,84.85,80.665,82.11,69916743.0
2023-03-06T00:00:00+0000,AMD,83.2986,81.04,81.16,53609150.0
2023-03-03T00:00:00+0000,AMD,81.63,79.34,81.52,54536217.0
2023-03-02T00:00:00+0000,AMD,80.92,76.65,80.44,59955524.0
2023-03-01T00:00:00+0000,AMD,80.2869,77.8813,78.29,44265984.0
2023-02-28T00:00:00+0000,AMD,80.14,77.42,78.58,44220135.0
2023-02-27T00:00:00+0000,AMD,80.12,78.53,78.77,45617297.0
2023-02-24T00:00:00+0000,AMD,78.81,76.94,78.09,46700007.0
2023-02-23T00:00:00+0000,AMD,81.79,77.965,79.75,76193281.0
2023-02-22T00:00:00+0000,AMD,78.1299,75.9201,76.61,48856420.0
2023-02-21T00:00:00+0000,AMD,78.455,76.45,76.77,44045643.0
2023-02-17T00:00:00+0000,AMD,79.6498,77.37,78.5,47826602.0
2023-02-16T00:00:00+0000,AMD,83.35,80.05,80.08,57755166.0
2023-02-15T00:00:00+0000,AMD,85.89,83.32,85.18,46483152.0
2023-02-14T00:00:00+0000,AMD,86.185,81.7672,85.95,55979653.0
2023-02-13T00:00:00+0000,AMD,84.15,80.9,83.13,44497516.0
2023-02-10T00:00:00+0000,AMD,82.71,80.47,81.48,49332598.0
2023-02-09T00:00:00+0000,AMD,86.67,82.76,83.21,45601971.0
2023-02-08T00:00:00+0000,AMD,88.0,84.54,84.69,53343669.0
2023-02-07T00:00:00+0000,AMD,86.25,82.52,85.91,65151114.0
2023-02-06T00:00:00+0000,AMD,86.28,83.224,83.68,53008890.0
2023-02-03T00:00:00+0000,AMD,88.8014,85.83,86.09,66557818.0
2023-02-02T00:00:00+0000,AMD,88.9388,83.2,88.31,97176245.0
2023-02-01T00:00:00+0000,AMD,85.48,77.88,84.64,152548240.0
2023-01-31T00:00:00+0000,AMD,75.2,72.03,75.15,65909101.0
2023-01-30T00:00:00+0000,AMD,74.64,72.4,72.45,47436569.0
2023-01-27T00:00:00+0000,AMD,76.74,73.49,75.4,58118610.0
2023-01-26T00:00:00+0000,AMD,77.0798,74.28,75.16,49583948.0
2023-01-25T00:00:00+0000,AMD,75.12,72.09,74.91,49932595.0
2023-01-24T00:00:00+0000,AMD,75.6412,73.42,74.7,60087186.0
2023-01-23T00:00:00+0000,AMD,76.59,71.54,76.53,83637943.0
2023-01-20T00:00:00+0000,AMD,70.13,67.45,70.07,47757593.0
2023-01-19T00:00:00+0000,AMD,69.2536,67.265,67.71,47065037.0
2023-01-18T00:00:00+0000,AMD,72.78,70.5,70.53,39421773.0
2023-01-17T00:00:00+0000,AMD,72.66,70.653,71.59,42621340.0
2023-01-13T00:00:00+0000,AMD,71.1,69.23,71.0,45757358.0
2023-01-12T00:00:00+0000,AMD,71.65,67.18,70.8,70066161.0
2023-01-11T00:00:00+0000,AMD,69.13,67.2201,69.06,44439916.0
2023-01-10T00:00:00+0000,AMD,68.15,66.56,68.05,41133275.0
2023-01-09T00:00:00+0000,AMD,69.32,65.67,67.24,69457499.0
2023-01-06T00:00:00+0000,AMD,64.3,60.05,63.96,70161340.0
2023-01-05T00:00:00+0000,AMD,64.35,62.3,62.33,46134081.0
2023-01-04T00:00:00+0000,AMD,65.79,63.31,64.66,47446882.0
2023-01-03T00:00:00+0000,AMD,66.88,63.59,64.02,46835871.0
2022-12-30T00:00:00+0000,AMD,64.82,63.1437,64.77,37126975.0
2022-12-29T00:00:00+0000,AMD,65.18,63.06,64.82,41416157.0
2022-12-28T00:00:00+0000,AMD,63.54,61.96,62.57,39518068.0
2022-12-27T00:00:00+0000,AMD,64.28,62.97,63.27,36069236.0
2022-12-23T00:00:00+0000,AMD,64.66,62.72,64.52,45923000.0
2022-12-22T00:00:00+0000,AMD,66.31,62.2601,63.86,73907111.0
2022-12-21T00:00:00+0000,AMD,67.845,65.21,67.68,44158460.0
2022-12-20T00:00:00+0000,AMD,66.06,63.52,65.05,52409699.0
2022-12-19T00:00:00+0000,AMD,65.59,63.71,64.59,46246911.0
2022-12-16T00:00:00+0000,AMD,67.19,64.8,65.41,62438574.0
2022-12-15T00:00:00+0000,AMD,68.21,66.12,66.53,58545017.0
2022-12-14T00:00:00+0000,AMD,72.0,68.32,68.93,67261977.0
2022-12-13T00:00:00+0000,AMD,75.21,70.66,71.65,72441107.0
2022-12-12T00:00:00+0000,AMD,70.67,67.53,70.67,60954446.0
2022-12-09T00:00:00+0000,AMD,70.67,68.52,68.59,59058319.0
2022-12-08T00:00:00+0000,AMD,71.225,69.0,70.47,56734096.0
2022-12-07T00:00:00+0000,AMD,71.37,69.28,70.14,59163329.0
2022-12-06T00:00:00+0000,AMD,73.3911,69.4,70.27,64937946.0
2022-12-05T00:00:00+0000,AMD,75.17,72.82,73.62,47003093.0
2022-12-02T00:00:00+0000,AMD,76.28,73.65,74.98,64377175.0
2022-12-01T00:00:00+0000,AMD,79.23,76.44,77.48,59808416.0
2022-11-30T00:00:00+0000,AMD,77.7,72.8131,77.63,88440062.0
2022-11-29T00:00:00+0000,AMD,74.4899,72.78,73.39,51694148.0
2022-11-28T00:00:00+0000,AMD,75.4699,72.57,73.19,45172116.0
2022-11-25T00:00:00+0000,AMD,76.0393,74.7495,75.14,26018911.0
2022-11-23T00:00:00+0000,AMD,78.22,75.3,76.4,81623628.0
2022-11-22T00:00:00+0000,AMD,75.33,72.1091,75.25,55111717.0
2022-11-21T00:00:00+0000,AMD,72.98,71.57,72.46,51527310.0
2022-11-18T00:00:00+0000,AMD,75.3499,72.18,73.57,73223214.0
2022-11-17T00:00:00+0000,AMD,74.38,70.16,73.9,81890913.0
2022-11-16T00:00:00+0000,AMD,74.8268,71.925,72.7,79205445.0
2022-11-15T00:00:00+0000,AMD,79.16,75.39,76.37,108628780.0
2022-11-14T00:00:00+0000,AMD,75.25,72.67,73.53,108509568.0
2022-11-11T00:00:00+0000,AMD,73.32,68.29,72.37,111709462.0
2022-11-10T00:00:00+0000,AMD,68.8,63.62,68.47,107410403.0
2022-11-09T00:00:00+0000,AMD,63.05,59.8,59.92,62916056.0
2022-11-08T00:00:00+0000,AMD,64.96,62.3678,63.85,75776555.0
2022-11-07T00:00:00+0000,AMD,63.53,61.4,63.08,62707429.0
2022-11-04T00:00:00+0000,AMD,63.0,60.53,62.19,84791349.0
2022-11-03T00:00:00+0000,AMD,62.28,58.03,60.11,95256338.0
2022-11-02T00:00:00+0000,AMD,63.93,58.57,58.63,142611127.0
2022-11-01T00:00:00+0000,AMD,61.99,59.425,59.66,83602629.0
2022-10-31T00:00:00+0000,AMD,61.86,59.525,60.06,73248566.0
2022-10-28T00:00:00+0000,AMD,62.35,58.92,62.01,78198605.0
2022-10-27T00:00:00+0000,AMD,62.72,58.51,58.6,83218699.0
2022-10-26T00:00:00+0000,AMD,61.77,59.15,59.73,79859688.0
2022-10-25T00:00:00+0000,AMD,61.975,58.69,61.47,84552536.0
2023-10-24T00:00:00+0000,AAPL,173.67,171.46,173.44,42363324.0
2023-10-23T00:00:00+0000,AAPL,174.01,169.94,173.0,55856506.0
2023-10-20T00:00:00+0000,AAPL,175.42,172.64,172.88,64189300.0
2023-10-19T00:00:00+0000,AAPL,177.84,175.19,175.46,55176703.0
2023-10-18T00:00:00+0000,AAPL,177.57,175.11,175.84,54587851.0
2023-10-17T00:00:00+0000,AAPL,178.42,174.8,177.15,55881270.0
2023-10-16T00:00:00+0000,AAPL,179.075,176.51,178.72,52257826.0
2023-10-13T00:00:00+0000,AAPL,181.93,178.14,178.85,51427100.0
2023-10-12T00:00:00+0000,AAPL,182.34,179.04,180.71,56608967.0
2023-10-11T00:00:00+0000,AAPL,179.85,177.6,179.8,47125074.0
2023-10-10T00:00:00+0000,AAPL,179.72,177.95,178.39,42686493.0
2023-10-09T00:00:00+0000,AAPL,179.05,175.805,178.99,40987563.0
2023-10-06T00:00:00+0000,AAPL,177.99,173.18,177.49,57224100.0
2023-10-05T00:00:00+0000,AAPL,175.4411,172.68,174.91,48450371.0
2023-10-04T00:00:00+0000,AAPL,174.21,170.98,173.66,52902698.0
2023-10-03T00:00:00+0000,AAPL,173.63,170.82,172.4,49381900.0
2023-10-02T00:00:00+0000,AAPL,174.3,171.0,173.75,50897710.0
2023-09-29T00:00:00+0000,AAPL,173.07,170.34,171.21,51814200.0
2023-09-28T00:00:00+0000,AAPL,172.026,167.62,170.69,56190062.0
2023-09-27T00:00:00+0000,AAPL,173.04,169.05,170.43,66830700.0
2023-09-26T00:00:00+0000,AAPL,175.055,171.66,171.96,61108831.0
2023-09-25T00:00:00+0000,AAPL,176.96,174.155,176.08,45958311.0
2023-09-22T00:00:00+0000,AAPL,177.08,174.05,174.79,56663000.0
2023-09-21T00:00:00+0000,AAPL,176.3,173.86,173.93,63047900.0
2023-09-20T00:00:00+0000,AAPL,179.695,175.4,175.49,58436180.0
2023-09-19T00:00:00+0000,AAPL,179.63,177.13,179.07,51769600.0
2023-09-18T00:00:00+0000,AAPL,179.38,176.44,177.97,65315230.0
2023-09-15T00:00:00+0000,AAPL,176.5,173.82,175.01,109205100.0
2023-09-14T00:00:00+0000,AAPL,176.1,173.58,175.74,60832500.0
2023-09-13T00:00:00+0000,AAPL,177.3,173.98,174.21,84165800.0
2023-09-12T00:00:00+0000,AAPL,180.12,174.82,176.3,88211615.0
2023-09-11T00:00:00+0000,AAPL,180.3,177.34,179.36,58796496.0
2023-09-08T00:00:00+0000,AAPL,180.239,177.79,178.18,65602066.0
2023-09-07T00:00:00+0000,AAPL,178.21,173.54,177.56,109389817.0
2023-09-06T00:00:00+0000,AAPL,188.735,181.47,182.91,81059495.0
2023-09-05T00:00:00+0000,AAPL,189.98,187.61,189.7,44502638.0
2023-09-01T00:00:00+0000,AAPL,189.92,188.28,189.46,45766503.0
2023-08-31T00:00:00+0000,AAPL,189.12,187.48,187.87,60579365.0
2023-08-30T00:00:00+0000,AAPL,187.79,184.74,187.65,59225736.0
2023-08-29T00:00:00+0000,AAPL,184.9,179.5,184.12,50544969.0
2023-08-28T00:00:00+0000,AAPL,180.585,178.545,180.19,39522558.0
2023-08-25T00:00:00+0000,AAPL,179.15,175.82,178.61,51418700.0
2023-08-24T00:00:00+0000,AAPL,181.104,176.02,176.38,53184586.0
2023-08-23T00:00:00+0000,AAPL,181.55,178.325,181.12,52692713.0
2023-08-22T00:00:00+0000,AAPL,177.6778,176.25,177.23,41363946.0
2023-08-21T00:00:00+0000,AAPL,176.13,173.735,175.84,46200264.0
2023-08-18T00:00:00+0000,AAPL,175.1,171.96,174.49,61114200.0
